0.753294,-0.358229,-0.925652,-0.76906,-1.35233
0.751904,-0.364069,-0.925292,-0.769913,-1.3525
0.744561,-0.421557,-0.920017,-0.859792,-1.36848
0.710184,-0.400422,-0.943559,-0.88176,-1.37099
0.70579,-0.408733,-0.944466,-0.890926,-1.37254
0.702939,-0.413121,-0.94528,-0.897434,-1.37364
0.693671,-0.426346,-0.948174,-0.919202,-1.37728
0.671614,-0.457041,-0.95537,-0.97162,-1.38604
0.661664,-0.470092,-0.958982,-0.995934,-1.39009
0.656276,-0.477909,-0.960809,-1.00875,-1.39223
0.654827,-0.52929,-0.951212,-1.08488,-1.40607
0.706063,-0.410328,-0.94356,-0.888651,-1.3722
0.704604,-0.413248,-0.943827,-0.891596,-1.3727
0.704475,-0.414256,-0.943685,-0.891431,-1.37268
0.704057,-0.429147,-0.940651,-0.883776,-1.37152
0.701871,-0.4341,-0.940922,-0.887746,-1.37219
0.699373,-0.438868,-0.941429,-0.892837,-1.37305
0.679719,-0.467278,-0.947434,-0.938841,-1.38076
0.654861,-0.503235,-0.955368,-0.99755,-1.39058
0.650723,-0.508521,-0.956942,-1.00791,-1.3923
0.645163,-0.516918,-0.95877,-1.02101,-1.39449
0.643746,-0.569012,-0.949062,-1.09665,-1.40825
0.684015,-0.441559,-0.951031,-0.941312,-1.38099
0.682957,-0.443779,-0.951212,-0.943414,-1.38135
0.682306,-0.446435,-0.951028,-0.943973,-1.38146
0.681782,-0.455176,-0.949358,-0.940453,-1.38094
0.68069,-0.459479,-0.949085,-0.941369,-1.38111
0.677832,-0.512485,-0.940599,-1.02049,-1.39541
0.659023,-0.477457,-0.960625,-1.00253,-1.39116
0.659748,-0.477309,-0.960161,-1.00029,-1.39079
0.658945,-0.483104,-0.959332,-0.999538,-1.3907
0.65706,-0.494912,-0.957816,-0.998542,-1.39061
0.655749,-0.499591,-0.957605,-0.999944,-1.39087
0.654042,-0.551826,-0.948204,-1.07641,-1.40476
0.633632,-0.51288,-0.971152,-1.06602,-1.40166
0.632092,-0.516295,-0.97143,-1.0691,-1.40218
0.628976,-0.522255,-0.97223,-1.07585,-1.40332
0.623954,-0.527558,-0.974591,-1.08909,-1.4055
0.618366,-0.53264,-0.977456,-1.10426,-1.40799
0.613123,-0.536544,-0.980399,-1.1189,-1.41039
0.608489,-0.538905,-0.983309,-1.13233,-1.41257
0.607483,-0.538674,-0.984136,-1.1356,-1.4131
0.608218,-0.588441,-0.972731,-1.20745,-1.4263
0.613813,-0.538987,-0.979939,-1.11644,-1.40998
0.611687,-0.542531,-0.980657,-1.12138,-1.41081
0.608712,-0.548394,-0.981443,-1.12784,-1.41189
0.606277,-0.552178,-0.982347,-1.13366,-1.41286
0.59447,-0.569807,-0.986939,-1.16222,-1.41759
0.584893,-0.583503,-0.990948,-1.18579,-1.42149
0.580409,-0.59088,-0.992636,-1.19639,-1.42325
0.581919,-0.640912,-0.980518,-1.26677,-1.43624
0.630167,-0.532663,-0.968161,-1.06491,-1.40168
0.623934,-0.547977,-0.968919,-1.07614,-1.4036
0.62024,-0.555373,-0.969797,-1.08385,-1.4049
0.619937,-0.606891,-0.959206,-1.15725,-1.41832
0.616474,-0.544209,-0.976526,-1.10486,-1.40818
0.615028,-0.549076,-0.976397,-1.10684,-1.40854
0.614433,-0.552325,-0.976036,-1.10692,-1.40857
0.613247,-0.564555,-0.973885,-1.10344,-1.40808
0.612978,-0.574418,-0.971649,-1.09791,-1.40724
0.61219,-0.578203,-0.971304,-1.09807,-1.40729
0.612073,-0.630031,-0.96057,-1.171,-1.42064
0.612458,-0.559811,-0.976774,-1.11074,-1.40919
0.609986,-0.565314,-0.977264,-1.11566,-1.41002
0.605324,-0.570602,-0.979457,-1.12799,-1.41205
0.602095,-0.573567,-0.981169,-1.13696,-1.41353
0.596519,-0.577188,-0.984522,-1.15319,-1.41617
0.59432,-0.577496,-0.986143,-1.16018,-1.41731
0.59305,-0.576926,-0.987274,-1.16462,-1.41802
0.593157,-0.57585,-0.98746,-1.16482,-1.41804
0.592674,-0.576406,-0.987697,-1.16609,-1.41825
0.593782,-0.626637,-0.975961,-1.23716,-1.43134
0.598843,-0.579074,-0.982851,-1.14538,-1.4149
0.594216,-0.586769,-0.984488,-1.15623,-1.41671
0.582369,-0.60466,-0.989191,-1.18508,-1.42149
0.579354,-0.609984,-0.990241,-1.19203,-1.42265
0.579657,-0.612667,-0.989328,-1.1895,-1.42225
0.583631,-0.613765,-0.985905,-1.1754,-1.41998
0.584736,-0.664945,-0.974158,-1.24625,-1.43304
0.606057,-0.586861,-0.975601,-1.11636,-1.41025
0.60285,-0.593265,-0.976434,-1.12312,-1.41139
0.599336,-0.595163,-0.978615,-1.13396,-1.41316
0.596286,-0.595512,-0.980846,-1.14416,-1.41482
0.595864,-0.596173,-0.981005,-1.14518,-1.41499
0.596544,-0.647466,-0.969633,-1.21678,-1.42815
0.605025,-0.574365,-0.980287,-1.12913,-1.41222
0.605104,-0.574851,-0.980106,-1.12856,-1.41213
0.603824,-0.5783,-0.980224,-1.13076,-1.41251
0.588113,-0.612036,-0.983806,-1.16274,-1.4179
0.579956,-0.631104,-0.985415,-1.17836,-1.42054
0.577364,-0.639531,-0.985365,-1.18171,-1.42113
0.575175,-0.64781,-0.985044,-1.18364,-1.42148
0.576292,-0.699885,-0.973315,-1.2543,-1.4345
0.557868,-0.645072,-1.00058,-1.24632,-1.43153
0.553755,-0.655165,-1.00145,-1.25438,-1.43289
0.525341,-0.700556,-1.01362,-1.32296,-1.44418
0.524162,-0.701096,-1.01451,-1.32655,-1.44475
0.527278,-0.752447,-1.00109,-1.39477,-1.45747
0.541824,-0.652141,-1.01188,-1.29401,-1.43921
0.540229,-0.656172,-1.01223,-1.29721,-1.43975
0.53741,-0.662266,-1.01312,-1.30334,-1.44077
0.532723,-0.670158,-1.01516,-1.31453,-1.44261
0.524837,-0.682297,-1.01894,-1.33388,-1.44577
0.523875,-0.687351,-1.01853,-1.33469,-1.44593
0.523508,-0.694788,-1.01702,-1.33239,-1.44562
0.522078,-0.71044,-1.01442,-1.32915,-1.44521
0.520704,-0.721684,-1.01287,-1.32754,-1.44502
0.5197,-0.727435,-1.01235,-1.32766,-1.44507
0.520348,-0.72736,-1.01181,-1.32545,-1.44471
0.52338,-0.779629,-0.998522,-1.39368,-1.45743
0.535234,-0.704007,-1.00504,-1.28876,-1.4387
0.534141,-0.706836,-1.00527,-1.29078,-1.43904
0.531029,-0.713486,-1.00628,-1.29743,-1.44014
0.509587,-0.74611,-1.01649,-1.35099,-1.44891
0.512928,-0.798686,-1.00298,-1.41896,-1.46159
0.49555,-0.741527,-1.03076,-1.40042,-1.45666
0.496129,-0.741282,-1.0303,-1.39871,-1.45639
0.496135,-0.742068,-1.03011,-1.39834,-1.45634
0.494828,-0.758696,-1.02733,-1.39475,-1.45587
0.494018,-0.762871,-1.02708,-1.39533,-1.45599
0.491498,-0.76953,-1.02778,-1.40022,-1.4568
0.487342,-0.774482,-1.03036,-1.41134,-1.45859
0.486782,-0.774249,-1.03092,-1.41328,-1.4589
0.486843,-0.773083,-1.03113,-1.41365,-1.45895
0.491006,-0.825874,-1.017,-1.48116,-1.47161
0.486832,-0.754873,-1.03598,-1.42271,-1.46021
0.487342,-0.755794,-1.0353,-1.42075,-1.45991
0.485509,-0.774125,-1.03268,-1.41837,-1.45965
0.484478,-0.781485,-1.03191,-1.41815,-1.45966
0.48362,-0.784581,-1.03198,-1.41942,-1.45988
0.487853,-0.837727,-1.01784,-1.4869,-1.47253
0.500206,-0.727699,-1.03037,-1.3925,-1.45525
0.498242,-0.733095,-1.03085,-1.39636,-1.4559
0.496433,-0.737296,-1.03147,-1.40023,-1.45653
0.487695,-0.750964,-1.03611,-1.42163,-1.46
0.479985,-0.761421,-1.04069,-1.4411,-1.46312
0.475526,-0.765537,-1.04385,-1.45303,-1.46502
0.472605,-0.766298,-1.04639,-1.46145,-1.46633
0.470687,-0.764108,-1.04868,-1.46779,-1.4673
0.47021,-0.76066,-1.04992,-1.47026,-1.46766
0.47515,-0.812392,-1.03511,-1.53756,-1.48034
0.485261,-0.764184,-1.03509,-1.42349,-1.4604
0.48413,-0.768376,-1.03515,-1.42523,-1.4607
0.471343,-0.802018,-1.03901,-1.45052,-1.46489
0.46714,-0.813851,-1.04022,-1.45849,-1.46621
0.463429,-0.825135,-1.04115,-1.46509,-1.46731
0.4613,-0.833933,-1.04118,-1.4677,-1.46776
0.457793,-0.850429,-1.04083,-1.47069,-1.4683
0.462636,-0.905556,-1.02649,-1.53803,-1.48097
0.477207,-0.774767,-1.03912,-1.44285,-1.46352
0.471971,-0.790295,-1.04037,-1.45263,-1.46515
0.469834,-0.795743,-1.04111,-1.45702,-1.46588
0.474536,-0.848935,-1.0266,-1.52436,-1.47855
0.468052,-0.788799,-1.04486,-1.46613,-1.4672
0.461633,-0.808745,-1.04634,-1.47792,-1.46918
0.459341,-0.815121,-1.04707,-1.48244,-1.46992
0.456419,-0.821835,-1.04833,-1.48875,-1.47095
0.461524,-0.875739,-1.03361,-1.55606,-1.48364
0.786761,-0.332606,-0.878482,-0.638026,-1.333
0.784524,-0.338135,-0.878605,-0.641063,-1.33353
0.787798,-0.353709,-0.87436,-0.618285,-1.32982
0.787313,-0.356385,-0.874146,-0.617664,-1.32973
0.786142,-0.359044,-0.874254,-0.619271,-1.33
0.77081,-0.424147,-0.872588,-0.723989,-1.34829
0.804277,-0.316972,-0.874819,-0.596528,-1.32597
0.797827,-0.327115,-0.876158,-0.609393,-1.32812
0.796513,-0.328842,-0.876485,-0.612267,-1.3286
0.769209,-0.36397,-0.883417,-0.672798,-1.3387
0.767174,-0.365871,-0.884082,-0.677902,-1.33954
0.754793,-0.427588,-0.880902,-0.776133,-1.35682
0.808771,-0.324195,-0.871992,-0.577097,-1.32268
0.805719,-0.328964,-0.872629,-0.583143,-1.32368
0.801437,-0.335062,-0.873615,-0.592105,-1.32518
0.769622,-0.372409,-0.88217,-0.665357,-1.33737
0.767353,-0.374269,-0.882954,-0.671293,-1.33835
0.754638,-0.436579,-0.87995,-0.770201,-1.35574
0.765878,-0.353051,-0.889631,-0.694636,-1.34201
0.763601,-0.359012,-0.889682,-0.697635,-1.34253
0.764609,-0.372205,-0.886707,-0.684436,-1.34041
0.764883,-0.391158,-0.883096,-0.667694,-1.33771
0.76354,-0.395551,-0.882978,-0.668363,-1.33783
0.761177,-0.400539,-0.883257,-0.671904,-1.33843
0.748418,-0.4635,-0.880282,-0.770743,-1.3558
0.754759,-0.377475,-0.892917,-0.715118,-1.34538
0.751021,-0.383982,-0.893619,-0.722324,-1.3466
0.725336,-0.420315,-0.900054,-0.778344,-1.35598
0.716882,-0.478301,-0.894627,-0.867632,-1.37186
0.753478,-0.382789,-0.893409,-0.716323,-1.34554
0.752046,-0.385479,-0.893642,-0.71893,-1.34598
0.753571,-0.3978,-0.890488,-0.703877,-1.34354
0.752218,-0.402434,-0.890317,-0.704514,-1.34366
0.747282,-0.410403,-0.891362,-0.714326,-1.34531
0.74034,-0.418284,-0.893471,-0.73108,-1.3481
0.724301,-0.437349,-0.898241,-0.769218,-1.35447
0.71545,-0.496211,-0.893049,-0.859222,-1.37046
0.741164,-0.402959,-0.89745,-0.742975,-1.34993
0.74176,-0.410133,-0.895719,-0.735135,-1.34867
0.740546,-0.414375,-0.895538,-0.735688,-1.34877
0.730628,-0.474293,-0.891057,-0.828438,-1.36519
0.763357,-0.378568,-0.891778,-0.690623,-1.34112
0.76116,-0.38274,-0.89213,-0.694546,-1.34178
0.757814,-0.38758,-0.892945,-0.701728,-1.34299
0.732995,-0.419887,-0.899666,-0.758164,-1.35242
0.730815,-0.421959,-0.900435,-0.763802,-1.35336
0.721968,-0.480722,-0.895335,-0.854217,-1.36942
0.727998,-0.421095,-0.90356,-0.775901,-1.35529
0.728843,-0.420954,-0.903121,-0.773182,-1.35484
0.728905,-0.431642,-0.900911,-0.76405,-1.35337
0.729467,-0.431849,-0.900562,-0.761944,-1.35302
0.720536,-0.490983,-0.895527,-0.852523,-1.3691
0.72005,-0.435876,-0.906444,-0.792784,-1.35806
0.72058,-0.433208,-0.906699,-0.793182,-1.35812
0.717107,-0.435704,-0.908136,-0.802877,-1.35973
0.713685,-0.43709,-0.90979,-0.813285,-1.36145
0.711021,-0.435575,-0.911638,-0.823354,-1.3631
0.704233,-0.492083,-0.905305,-0.909375,-1.37847
0.721078,-0.442865,-0.904841,-0.783952,-1.35661
0.711571,-0.461605,-0.906308,-0.800473,-1.3594
0.707372,-0.468922,-0.907166,-0.808615,-1.36078
0.703823,-0.474471,-0.90803,-0.816087,-1.36203
0.696592,-0.532287,-0.901929,-0.902573,-1.37747
0.692487,-0.463879,-0.918643,-0.866886,-1.37029
0.686363,-0.476867,-0.919452,-0.877418,-1.37209
0.682739,-0.483022,-0.920281,-0.884875,-1.37334
0.677587,-0.538367,-0.912835,-0.966999,-1.3881
0.674814,-0.484607,-0.926158,-0.912694,-1.37787
0.670271,-0.494881,-0.926647,-0.9202,-1.37915
0.666661,-0.501546,-0.927391,-0.927335,-1.38036
0.662572,-0.555904,-0.919205,-1.00715,-1.39476
0.630263,-0.552825,-0.940005,-1.01422,-1.39482
0.632952,-0.548207,-0.939291,-1.00848,-1.39386
0.637339,-0.54165,-0.937895,-0.998343,-1.39217
0.655639,-0.521632,-0.930361,-0.950263,-1.38419
0.652009,-0.575803,-0.921824,-1.02898,-1.39842
0.676856,-0.493576,-0.924038,-0.900378,-1.37583
0.675373,-0.498181,-0.923914,-0.901735,-1.37608
0.676044,-0.505171,-0.921898,-0.893297,-1.37472
0.676083,-0.520633,-0.918365,-0.878654,-1.37236
0.673521,-0.528285,-0.91823,-0.880539,-1.37269
0.668037,-0.585058,-0.91101,-0.96295,-1.38749
0.66445,-0.514015,-0.928612,-0.928998,-1.38057
0.660769,-0.52102,-0.929343,-0.936084,-1.38177
0.64635,-0.543608,-0.933363,-0.967982,-1.38711
0.64308,-0.597855,-0.924585,-1.04587,-1.40121
0.66391,-0.518036,-0.928691,-0.928541,-1.38049
0.663012,-0.520257,-0.928751,-0.92982,-1.38071
0.663784,-0.524412,-0.927293,-0.923386,-1.37967
0.66355,-0.525256,-0.927247,-0.923472,-1.37968
0.661924,-0.528511,-0.927534,-0.926415,-1.38018
0.660889,-0.530461,-0.927745,-0.928396,-1.38052
0.653736,-0.539652,-0.9302,-0.946005,-1.38345
0.652341,-0.540312,-0.930953,-0.950481,-1.38419
0.648698,-0.595014,-0.922475,-1.02917,-1.39841
0.649262,-0.541653,-0.933714,-0.962136,-1.38607
0.650317,-0.540987,-0.933176,-0.958914,-1.38554
0.650384,-0.543976,-0.932428,-0.956041,-1.38508
0.649888,-0.547082,-0.932023,-0.955019,-1.38492
0.648994,-0.549395,-0.932066,-0.956157,-1.38512
0.645463,-0.604191,-0.923521,-1.03459,-1.3993
0.674708,-0.517262,-0.923484,-0.89259,-1.3745
0.672053,-0.522996,-0.923846,-0.896911,-1.37524
0.670585,-0.525346,-0.924232,-0.900057,-1.37576
0.627672,-0.587771,-0.936897,-0.998729,-1.39228
0.623652,-0.593556,-0.938244,-1.00831,-1.39388
0.620589,-0.596926,-0.939532,-1.01664,-1.39527
0.623018,-0.59081,-0.939334,-1.01336,-1.3947
0.627108,-0.581678,-0.938727,-1.00663,-1.39356
0.62455,-0.635876,-0.929421,-1.08285,-1.4074
0.580394,-0.648128,-0.956019,-1.121,-1.41256
0.576359,-0.654475,-0.957444,-1.13046,-1.41413
0.568158,-0.662293,-0.961649,-1.15418,-1.41804
0.561244,-0.666149,-0.965962,-1.17638,-1.42167
0.558511,-0.665913,-0.968145,-1.18648,-1.42332
0.556909,-0.664143,-0.969847,-1.19359,-1.42446
0.557518,-0.716431,-0.957964,-1.26402,-1.43745
0.595557,-0.615546,-0.952189,-1.09193,-1.40772
0.592518,-0.624182,-0.952248,-1.09566,-1.40837
0.587863,-0.634042,-0.953194,-1.10422,-1.40981
0.581827,-0.645873,-0.954686,-1.11618,-1.41182
0.571054,-0.666367,-0.95757,-1.13811,-1.41549
0.563164,-0.681932,-0.959636,-1.15375,-1.4181
0.552946,-0.703192,-0.962126,-1.17298,-1.42132
0.550592,-0.708599,-0.962601,-1.17694,-1.42199
0.549857,-0.710662,-0.962659,-1.1778,-1.42214
0.543103,-0.731199,-0.96279,-1.18371,-1.42316
0.543235,-0.785856,-0.951406,-1.25437,-1.43616
0.531337,-0.7117,-0.977834,-1.24853,-1.4336
0.526079,-0.724472,-0.978893,-1.25769,-1.43514
0.5229,-0.730865,-0.979892,-1.26429,-1.43623
0.524385,-0.78411,-0.967337,-1.33335,-1.44903
0.521087,-0.724373,-0.983698,-1.27708,-1.43823
0.517133,-0.734628,-0.984398,-1.28365,-1.43934
0.51437,-0.740691,-0.985182,-1.28909,-1.44024
0.516218,-0.793893,-0.972343,-1.35777,-1.45299
0.490339,-0.778135,-0.99681,-1.34905,-1.45001
0.492325,-0.774021,-0.996095,-1.34487,-1.44932
0.495604,-0.768204,-0.994686,-1.33726,-1.44807
0.508852,-0.753518,-0.986896,-1.29988,-1.442
0.510827,-0.807012,-0.973987,-1.36844,-1.45474
0.531632,-0.728087,-0.974197,-1.23513,-1.43144
0.529753,-0.732442,-0.974628,-1.23846,-1.432
0.528331,-0.735179,-0.975097,-1.24147,-1.4325
0.525954,-0.738097,-0.9763,-1.248,-1.43357
0.520328,-0.743756,-0.979473,-1.26447,-1.43626
0.516875,-0.7461,-0.981732,-1.2755,-1.43806
0.516181,-0.745961,-0.982342,-1.27821,-1.4385
0.517842,-0.799506,-0.969685,-1.34707,-1.45127
0.520604,-0.74614,-0.979048,-1.26209,-1.43587
0.520827,-0.746979,-0.978657,-1.2605,-1.43561
0.519786,-0.754257,-0.977704,-1.25796,-1.43522
0.519717,-0.760848,-0.976129,-1.25199,-1.43427
0.518917,-0.765658,-0.9756,-1.25052,-1.43404
0.520089,-0.820275,-0.96346,-1.31978,-1.44685
0.515975,-0.752882,-0.981795,-1.27501,-1.43795
0.512222,-0.760584,-0.983,-1.28269,-1.43922
0.508535,-0.766082,-0.984716,-1.29204,-1.44075
0.501139,-0.776165,-0.988428,-1.31154,-1.44394
0.493869,-0.784841,-0.992464,-1.33171,-1.44723
0.492503,-0.787118,-0.99308,-1.33499,-1.44777
0.491553,-0.790615,-0.993046,-1.33577,-1.4479
0.489605,-0.804002,-0.991468,-1.33195,-1.44733
0.486353,-0.81971,-0.990474,-1.33047,-1.44713
0.485136,-0.824483,-0.990382,-1.33084,-1.4472
0.481917,-0.833506,-0.991002,-1.33509,-1.4479
0.484223,-0.889357,-0.978157,-1.40322,-1.46057
0.513291,-0.759209,-0.981306,-1.2777,-1.43846
0.512268,-0.761854,-0.981501,-1.27928,-1.43872
0.512156,-0.762649,-0.981398,-1.27901,-1.43868
0.51193,-0.77147,-0.979406,-1.2718,-1.43754
0.511184,-0.774225,-0.979347,-1.27214,-1.4376
0.508713,-0.779951,-0.979991,-1.2765,-1.43832
0.48977,-0.810219,-0.988315,-1.32281,-1.44593
0.482742,-0.821017,-0.991719,-1.34064,-1.44884
0.47882,-0.826347,-0.993829,-1.35125,-1.45057
0.477871,-0.827169,-0.994458,-1.35424,-1.45106
0.477214,-0.826857,-0.995101,-1.35709,-1.45152
0.482515,-0.812263,-0.993947,-1.34909,-1.45019
0.485046,-0.867187,-0.980745,-1.41708,-1.46285
0.508028,-0.770378,-0.981868,-1.28612,-1.43991
0.504733,-0.777597,-0.982841,-1.29242,-1.44096
0.503569,-0.779741,-0.98329,-1.29501,-1.44138
0.505355,-0.834213,-0.970604,-1.36363,-1.45412
0.504166,-0.761733,-0.98775,-1.30884,-1.44352
0.502636,-0.767466,-0.987626,-1.31,-1.44373
0.500388,-0.786066,-0.984926,-1.30268,-1.44261
0.497673,-0.80418,-0.982784,-1.29619,-1.4416
0.495328,-0.811951,-0.982882,-1.2979,-1.44189
0.497077,-0.867512,-0.970386,-1.36649,-1.45461
0.497934,-0.786278,-0.98726,-1.31259,-1.44418
0.49493,-0.793374,-0.988078,-1.318,-1.44508
0.49295,-0.797328,-0.988802,-1.32217,-1.44577
0.495121,-0.852049,-0.975862,-1.39044,-1.45846
0.467735,-0.81725,-1.0064,-1.40096,-1.45844
0.463299,-0.830093,-1.00731,-1.40787,-1.4596
0.460651,-0.836213,-1.00824,-1.41308,-1.46045
0.464083,-0.89133,-0.994366,-1.48057,-1.47309
0.457953,-0.830993,-1.01229,-1.42685,-1.46258
0.454585,-0.841062,-1.01298,-1.43206,-1.46345
0.452151,-0.847063,-1.01379,-1.43667,-1.4642
0.455909,-0.902374,-0.999702,-1.50406,-1.47685
0.431348,-0.880947,-1.02556,-1.48798,-1.4724
0.433067,-0.877088,-1.02481,-1.48443,-1.47182
0.435855,-0.87195,-1.02335,-1.47799,-1.47079
0.447565,-0.859845,-1.0152,-1.44462,-1.46547
0.451421,-0.915579,-1.00111,-1.512,-1.47811
0.467895,-0.837798,-1.00157,-1.38536,-1.45596
0.463896,-0.849879,-1.00227,-1.3906,-1.45683
0.461241,-0.856189,-1.00316,-1.39552,-1.45763
0.464391,-0.912209,-0.989666,-1.46311,-1.47026
0.458858,-0.845738,-1.00803,-1.41342,-1.46044
0.458111,-0.848399,-1.00809,-1.41419,-1.46057
0.457353,-0.852602,-1.0078,-1.41383,-1.46053
0.455885,-0.872925,-1.00441,-1.4025,-1.45875
0.455264,-0.87703,-1.00403,-1.40129,-1.45856
0.458475,-0.933747,-0.990639,-1.46883,-1.47118
0.454157,-0.865361,-1.00791,-1.4161,-1.46089
0.454046,-0.864077,-1.0083,-1.41756,-1.46112
0.453432,-0.864331,-1.0088,-1.41968,-1.46146
0.451184,-0.866949,-1.01022,-1.42608,-1.46249
0.448281,-0.869299,-1.0123,-1.43506,-1.46393
0.44692,-0.871476,-1.01305,-1.43846,-1.46448
0.446319,-0.875313,-1.01273,-1.43781,-1.46439
0.446363,-0.8846,-1.01059,-1.43018,-1.46319
0.445799,-0.887375,-1.01049,-1.43005,-1.46317
0.449418,-0.944253,-0.996798,-1.49747,-1.47579
0.450816,-0.876209,-1.00852,-1.42012,-1.46154
0.445581,-0.890163,-1.01008,-1.42855,-1.46292
0.442864,-0.896213,-1.01119,-1.43397,-1.4638
0.446533,-0.953394,-0.997529,-1.50137,-1.47641
0.442598,-0.875278,-1.01621,-1.45168,-1.46655
0.441464,-0.878364,-1.01656,-1.4536,-1.46686
0.440034,-0.881668,-1.01713,-1.45643,-1.46732
0.437271,-0.886037,-1.01869,-1.46335,-1.46844
0.433221,-0.891544,-1.02119,-1.47407,-1.47015
0.430467,-0.893883,-1.02322,-1.4823,-1.47147
0.429515,-0.89344,-1.0242,-1.48598,-1.47205
0.429203,-0.891161,-1.02498,-1.48854,-1.47245
0.433651,-0.947764,-1.01059,-1.55585,-1.48511
0.440548,-0.887131,-1.01525,-1.45013,-1.46634
0.43834,-0.892557,-1.01606,-1.45422,-1.467
0.425555,-0.91503,-1.02279,-1.48448,-1.47187
0.429928,-0.972603,-1.00865,-1.55181,-1.48453
0.440754,-0.894158,-1.01293,-1.44271,-1.46519
0.438608,-0.899618,-1.01367,-1.44646,-1.4658
0.428822,-0.916953,-1.01878,-1.46965,-1.46954
0.425699,-0.923229,-1.02031,-1.47652,-1.47064
0.423666,-0.928136,-1.02114,-1.48032,-1.47125
0.421984,-0.933795,-1.0215,-1.48218,-1.47156
0.420897,-0.939184,-1.02138,-1.48191,-1.47152
0.420575,-0.942824,-1.02092,-1.48003,-1.47122
0.420956,-0.943794,-1.02036,-1.47764,-1.47083
0.421522,-0.943671,-1.01986,-1.47548,-1.47049
0.427732,-0.932557,-1.01644,-1.4605,-1.46808
0.431745,-0.990943,-1.00276,-1.52785,-1.4807
0.783496,-0.373432,-0.845503,-0.582333,-1.32544
0.778615,-0.38023,-0.84656,-0.592026,-1.32705
0.771879,-0.387266,-0.848412,-0.607664,-1.32965
0.759003,-0.399532,-0.852191,-0.638787,-1.33482
0.7541,-0.403684,-0.853758,-0.651185,-1.33688
0.752397,-0.404463,-0.854429,-0.656123,-1.33769
0.751323,-0.405682,-0.85472,-0.65855,-1.3381
0.736486,-0.468825,-0.852036,-0.758846,-1.35569
0.782914,-0.380704,-0.845012,-0.577802,-1.3246
0.775799,-0.393434,-0.8461,-0.589073,-1.32648
0.771044,-0.400286,-0.847098,-0.598249,-1.32801
0.753007,-0.467103,-0.846035,-0.705616,-1.3467
0.759709,-0.409045,-0.852499,-0.630086,-1.33318
0.757727,-0.409919,-0.853274,-0.635962,-1.33415
0.743276,-0.424968,-0.857402,-0.670133,-1.33984
0.725527,-0.441936,-0.862886,-0.713905,-1.34712
0.716811,-0.449316,-0.865871,-0.736488,-1.35088
0.712702,-0.451989,-0.867473,-0.747938,-1.35278
0.701657,-0.511626,-0.86272,-0.839688,-1.36903
0.749959,-0.42009,-0.855137,-0.652275,-1.33681
0.750498,-0.41999,-0.854897,-0.65053,-1.33653
0.743653,-0.432387,-0.855911,-0.661388,-1.33835
0.740406,-0.437812,-0.856478,-0.666996,-1.33929
0.735893,-0.444367,-0.857454,-0.675821,-1.34077
0.721747,-0.507568,-0.854415,-0.774296,-1.35807
0.723496,-0.446778,-0.864922,-0.718797,-1.3478
0.723187,-0.447886,-0.864858,-0.718762,-1.3478
0.72065,-0.451674,-0.865403,-0.723736,-1.34863
0.698354,-0.482014,-0.870806,-0.770625,-1.35648
0.688059,-0.541425,-0.865623,-0.860524,-1.37244
0.722683,-0.450847,-0.865312,-0.718622,-1.34772
0.724218,-0.449793,-0.864731,-0.714353,-1.34701
0.725869,-0.451077,-0.863626,-0.707265,-1.34584
0.727533,-0.45065,-0.86286,-0.701881,-1.34495
